# tier, pixels, dist_cm, x, y, fps, pattern, acc_x, acc_y, acc_z, gyr_p, gyr_r, gyr_y, cur_p, cur_r, cur_y, tgt_p, tgt_r, tgt_y
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 33.3, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 37.1, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 37.1, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 37.1, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 37.1, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 37.1, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 37.1, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 37.1, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 37.1, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 37.1, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 37.1, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 37.1, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
FAR, 0, 0, 0, 0, 37.1, NONE, 3.46, -24.85, 575.88, 39.96, 0.85, -40.04, -34.61, 3.43, 123.52, -34.61, 3.38, 123.52
